,Source,Destination,Weight
11295, Numbness, Myotonus,1.0
11296, Numbness, electric shock sensation,4.0
11297, Numbness, Pain of lymph node,1.0
11298, Numbness, Urinary symptoms,1.0
11299, Numbness, ENT symptoms,1.0
11300, Numbness, Skin symptom,1.0
11301, Numbness, cold hands & feet,2.0
11302, Numbness, Thick skin,1.0
11303, Numbness, Throbbing Headache,1.0
11304, Numbness, Clubbing,4.0
11305, Numbness, Posterior Cervical Pain,1.0
11306, Numbness, Numbness of face,2.0
11307, Numbness, Oral hypoesthesia,1.0
11308, Numbness, Glossalgia,2.0
11309, Numbness, Pain in calf,1.0
11310, Numbness, Hard edema,1.0
11311, Numbness, muscle cramps in the calf,1.0
11312, Numbness, Burning feeling vagina,1.0
11313, Numbness, Neck swelling,1.0
11314, Numbness, Numbness of limbs,1.0
11315, Numbness, Numbness of finger,5.0
11316, Numbness, Upper Extremity Paresis,4.0
11317, Numbness, stiff fingers,1.0
11318, Numbness, Elbow stiff,1.0
11319, Numbness, Cramp in lower leg associated with rest,1.0
11320, Flare, Abdominal discomfort,1.0
11321, Flare, Night sweats,1.0
11322, Flare, Stiffness,5.0
11323, Flare, Eye swelling,1.0
11324, Flare, Welts,1.0
11325, Flare, severe back pain,1.0
11326, Flare, Increased sweating,1.0
11327, Flare, Pain in lower limb,1.0
11328, Flare, Photophobia,1.0
11329, Flare, Sciatica,1.0
11330, Flare, Earache,2.0
11331, Flare, Prickling sensation,1.0
11332, Flare, Feeling despair,1.0
11333, Flare, Wheezing,1.0
11334, Flare, Cold intolerance,1.0
11335, Flare, Primary Thunderclap Headache,1.0
11336, Flare, Unbearable Pain,1.0
11337, Flare, Spots on skin,1.0
11338, Flare, Muscular fasciculation,1.0
11339, Flare, Numbness of foot,1.0
11340, Flare, Neurologic Symptoms,1.0
11341, Flare, Vertigo| Constant,1.0
11342, Flare, GREAT TOE PAIN,1.0
11343, Flare, Bladder pain,3.0
11344, Flare, Posterior Cervical Pain,1.0
11345, Flare, Pain in finger,1.0
11346, Flare, Neck swelling,1.0
11347, Pain in urethra, Rib pain,1.0
11348, sick to stomach, feeling dizzy,1.0
11349, sick to stomach, Bone pain,1.0
11350, sick to stomach, Productive cough,1.0
11351, sick to stomach, Dry cough,1.0
11352, sick to stomach, Sinus pain,1.0
11353, Change in voice, Hoarseness,1.0
11354, Inguinal pain, Feeling tired,1.0
11355, Inguinal pain, Hip pain,2.0
11356, Inguinal pain, Pain| Referred,1.0
11357, Inguinal pain, back pain mid back,1.0
11358, Inguinal pain, Gait| Drop Foot,1.0
11359, Inguinal pain, Miserable Pain,1.0
11360, Inguinal pain, leg numbness,1.0
11361, Inguinal pain, Inguinal mass,1.0
11362, Inguinal pain, Pain in lower limb,2.0
11363, Inguinal pain, sinus pressure,1.0
11364, Inguinal pain, Sinus pain,1.0
11365, Inguinal pain, Jaw pain,1.0
11366, Inguinal pain, Pain in left leg,1.0
11367, Chest discomfort, Nightmares,1.0
11368, Chest discomfort, Trembling,1.0
11369, Chest discomfort, Radiating pain,1.0
11370, Chest discomfort, Actual Discomfort,2.0
11371, Chest discomfort, Dry cough,1.0
11372, Upper chest pain, sharp chest pain,1.0
11373, Upper chest pain, Upper abdominal pain,1.0
11374, Upper chest pain, Paresthesia of hand,1.0
11375, Upper chest pain, Cardiac pain,1.0
11376, sharp chest pain, Nightmares,1.0
11377, sharp chest pain, Pain in left arm,1.0
11378, sharp chest pain, severe back pain,1.0
11379, sharp chest pain, Right sided chest pain,2.0
11380, Cardiovascular symptoms, Night sweats,1.0
11381, Cardiovascular symptoms, Upper abdominal pain,1.0
11382, Cardiovascular symptoms, Trembling,1.0
11383, Cardiovascular symptoms, Blurred vision,1.0
11384, Cardiovascular symptoms, Photopsia,1.0
11385, Cardiovascular symptoms, Shooting pain,1.0
11386, Cardiovascular symptoms, head pressure,1.0
11387, Cardiovascular symptoms, Muscle Weakness,1.0
11388, Cardiovascular symptoms, Withdrawal Symptoms,1.0
11389, Cardiovascular symptoms, Digestive symptom,1.0
11390, Cardiovascular symptoms, Wheezing,1.0
11391, Cardiovascular symptoms, Redness of face,1.0
11392, Cardiovascular symptoms, Jaw pain,1.0
11393, Cardiovascular symptoms, Congestion of nasal sinus,1.0
11394, Cardiovascular symptoms, recurrent muscle twitches,1.0
11395, Cardiovascular symptoms, Forgetful,1.0
11396, Cardiovascular symptoms, Muscle Spasticity,1.0
11397, Cardiovascular symptoms, General symptom,1.0
11398, Cardiovascular symptoms, Cardiac pain,1.0
11399, Cardiovascular symptoms, Taste| Metallic,1.0
11400, Cardiovascular symptoms, Pain of lymph node,1.0
11401, Cardiovascular symptoms, Urinary symptoms,1.0
11402, Cardiovascular symptoms, ENT symptoms,1.0
11403, Cardiovascular symptoms, Skin symptom,1.0
11404, Cardiovascular symptoms, cold hands & feet,1.0
11405, Cardiovascular symptoms, Thick skin,1.0
11406, Pain in forearm, Pain in elbow,1.0
11407, Pain in forearm, Memory Loss,1.0
11408, Difficulty sleeping, Abdominal discomfort,1.0
11409, Difficulty sleeping, Knee pain,1.0
11410, Difficulty sleeping, Eye pain,3.0
11411, Difficulty sleeping, Withdrawal Symptoms,1.0
11412, Difficulty sleeping, Sleep disturbances,1.0
11413, Difficulty sleeping, Depressive Symptoms,1.0
11414, Abdominal discomfort, Night sweats,1.0
11415, Abdominal discomfort, feeling dizzy,1.0
11416, Abdominal discomfort, Upper abdominal pain,1.0
11417, Abdominal discomfort, Hip pain,1.0
11418, Abdominal discomfort, Agitation,1.0
11419, Abdominal discomfort, Earache,1.0
11420, Abdominal discomfort, Jaw pain,1.0
11421, Abdominal discomfort, pain between shoulder blades,1.0
11422, Abdominal discomfort, Numbness of limbs,1.0
11423, Night sweats, pain with eating,1.0
11424, Night sweats, Hangover from any Alcohol or Other Drugs substance,1.0
11425, Night sweats, feeling dizzy,1.0
11426, Night sweats, Nightmares,5.0
11427, Night sweats, Trembling,1.0
11428, Night sweats, Blurred vision,1.0
11429, Night sweats, Hip pain,1.0
11430, Night sweats, Bone pain,1.0
11431, Night sweats, Agitation,1.0
11432, Night sweats, Photopsia,1.0
11433, Night sweats, Menopausal symptom,2.0
11434, Night sweats, Shooting pain,2.0
11435, Night sweats, Rales,1.0
11436, Night sweats, leg numbness,1.0
11437, Night sweats, Feeling feverish,1.0
11438, Night sweats, Muscle Weakness,2.0
11439, Night sweats, Sleep disturbances,1.0
11440, Night sweats, Digestive symptom,1.0
11441, Night sweats, Earache,2.0
11442, Night sweats, weight problem,1.0
11443, Night sweats, Pain in limb| lower leg,1.0
11444, Night sweats, Posterior rhinorrhea,1.0
11445, Night sweats, Ovarian pain,1.0
11446, Night sweats, Wheezing,1.0
11447, Night sweats, bumps tongue,1.0
11448, Night sweats, Ankle pain,1.0
11449, Night sweats, Thoracic back pain,1.0
11450, Night sweats, Leg cramps,1.0
11451, Night sweats, Redness of face,1.0
11452, Night sweats, Dry cough,2.0
11453, Night sweats, peri-menopausal,1.0
11454, Night sweats, weight gain problem,1.0
11455, Night sweats, Cushingoid facies,1.0
11456, Night sweats, Jaw pain,1.0
11457, Night sweats, Congestion of nasal sinus,1.0
11458, Night sweats, recurrent muscle twitches,1.0
11459, Night sweats, Forgetful,1.0
11460, Night sweats, Throat symptom,1.0
11461, Night sweats, Muscle Spasticity,1.0
11462, Night sweats, General symptom,1.0
11463, Night sweats, Taste| Metallic,1.0
11464, Night sweats, Pain of lymph node,1.0
11465, Night sweats, Urinary symptoms,1.0
11466, Night sweats, ENT symptoms,1.0
11467, Night sweats, Skin symptom,1.0
11468, Night sweats, cold hands & feet,1.0
11469, Night sweats, Thick skin,1.0
11470, Night sweats, Pain in finger,1.0
11471, Night sweats, Numbness of limbs,1.0
11472, chest burning, bitter taste,1.0
11473, chest burning, Muscle Weakness,1.0
11474, chest burning, Muscular fasciculation,1.0
11475, chest burning, tingling mouth,1.0
11476, Gurgling, pain with eating,1.0
11477, Gurgling, Feeling tired,1.0
11478, pain with eating, Chronic pain,1.0
11479, pain with eating, Nightmares,1.0
11480, pain with eating, leg numbness,1.0
11481, pain with eating, Right upper quadrant pain,1.0
11482, Wound pain, Chronic pain,1.0
11483, Wound pain, Pain in elbow,1.0
11484, Wound pain, Hand pain,1.0
11485, Wound pain, Pain in lower limb,1.0
11486, Wound pain, Spasmodic movement,1.0
11487, genital burning, burning anal,1.0
11488, Pain in the coccyx, Nightmares,1.0
11489, Pain in the coccyx, Unbearable Pain,1.0
11490, Unspecified visual loss, Blurred vision,1.0
11491, Unspecified visual loss, worse headaches,1.0
11492, Unspecified visual loss, Photopsia,1.0
11493, Unspecified visual loss, Memory Loss,1.0
11494, Unspecified visual loss, Vertigo| Constant,1.0
11495, Feeling tired, Hangover from any Alcohol or Other Drugs substance,1.0
11496, Feeling tired, Nightmares,1.0
11497, Feeling tired, Blurred vision,1.0
11498, Feeling tired, Agitation,1.0
11499, Feeling tired, Sciatica,1.0
11500, Feeling tired, sinus pressure,1.0
11501, Feeling tired, Spasmodic movement,1.0
11502, Feeling tired, Sinus pain,1.0
11503, Feeling tired, Forgetful,1.0
11504, Feeling tired, floppy,1.0
11505, Hangover from any Alcohol or Other Drugs substance, Nightmares,1.0
11506, Hangover from any Alcohol or Other Drugs substance, Agitation,1.0
11507, Hangover from any Alcohol or Other Drugs substance, Withdrawal Symptoms,1.0
11508, Knee pain, Stiffness,1.0
11509, Knee pain, Chronic pain,1.0
11510, Knee pain, Nightmares,1.0
11511, Knee pain, Deep pain,1.0
11512, Knee pain, Night pain,1.0
11513, Knee pain, Labored breathing,1.0
11514, Knee pain, Fatigue - symptom,1.0
11515, Knee pain, Eye pain,1.0
11516, Knee pain, Pain in elbow,1.0
11517, Knee pain, Bone pain,1.0
11518, Knee pain, Pain in right knee,1.0
11519, Knee pain, Swollen legs,1.0
11520, Knee pain, Shooting pain,2.0
11521, Knee pain, Hand pain,1.0
11522, Knee pain, Sciatica,2.0
11523, Knee pain, Earache,1.0
11524, Knee pain, Pain in limb| lower leg,1.0
11525, Knee pain, sitting pain,1.0
11526, Knee pain, shin pain,1.0
11527, Knee pain, Bilateral knee pain,2.0
11528, Knee pain, weight gain problem,1.0
11529, Knee pain, Knee stiff,1.0
11530, Knee pain, Muscular fasciculation,2.0
11531, Knee pain, arthritic pains,1.0
11532, Stiffness, Blackout - symptom,1.0
11533, Stiffness, pain in,2.0
11534, Stiffness, Chronic pain,1.0
11535, Stiffness, Dryness of eye,1.0
11536, Stiffness, tingling in fingers,3.0
11537, Stiffness, Pain in left arm,1.0
11538, Stiffness, Trembling,1.0
11539, Stiffness, Hip pain,1.0
11540, Stiffness, Eye pain,1.0
11541, Stiffness, Involuntary Movements,2.0
11542, Stiffness, Agitation,1.0
11543, Stiffness, Edema of foot,1.0
11544, Stiffness, leg numbness,1.0
11545, Stiffness, Joint swelling,1.0
11546, Stiffness, Increased sweating,1.0
11547, Stiffness, Muscle Weakness,2.0
11548, Stiffness, Pain in lower limb,3.0
11549, Stiffness, Photophobia,1.0
11550, Stiffness, Scapulalgia,1.0
11551, Stiffness, Equilibration disorder,1.0
11552, Stiffness, Ankle pain,1.0
11553, Stiffness, Spasmodic movement,1.0
11554, Stiffness, Leg cramps,1.0
11555, Stiffness, Shoulder stiff,1.0
11556, Stiffness, Knee stiff,2.0
11557, Stiffness, Pain in wrist,1.0
11558, Stiffness, Joint stiffness,3.0
11559, Stiffness, Muscular fasciculation,1.0
11560, Stiffness, Muscle Rigidity,1.0
11561, Stiffness, recurrent muscle twitches,1.0
11562, Stiffness, Forgetful,1.0
11563, Stiffness, Numbness of foot,1.0
11564, Stiffness, Muscle Spasticity,2.0
11565, Stiffness, Stiff back,4.0
11566, Stiffness, electric shock sensation,1.0
11567, Stiffness, Pain in calf,1.0
11568, Stiffness, SHOULDER TENDERNESS,1.0
11569, Stiffness, Upper Extremity Paresis,1.0
11570, Stiffness, stiff fingers,1.0
11571, Stiffness, Elbow stiff,1.0
11572, Stiffness, Leg muscle stiffness,1.0
11573, Stiffness, Lower Extremity Paresis,1.0
11574, Sighing respiration, Chronic pain,1.0
11575, Sighing respiration, Gasping for breath,1.0
11576, Sighing respiration, Agitation,1.0
11577, Sighing respiration, Staggering gait,1.0
11578, Sighing respiration, Equilibration disorder,1.0
11579, Sighing respiration, Neurologic Symptoms,1.0
11580, Sighing respiration, Upper Extremity Paresis,1.0
11581, Chapping of lips, rash lips,1.0
11582, Blackout - symptom, Blurred vision,1.0
11583, Blackout - symptom, Hip pain,1.0
11584, Blackout - symptom, Eye pain,1.0
11585, Blackout - symptom, Toothache,1.0
11586, Blackout - symptom, Increased sweating,1.0
11587, Blackout - symptom, Withdrawal Symptoms,1.0
11588, Blackout - symptom, Earache,1.0
11589, Blackout - symptom, Prickling sensation,1.0
11590, Blackout - symptom, Posterior rhinorrhea,1.0
11591, Blackout - symptom, Felt faint,1.0
11592, Blackout - symptom, Burning tongue,1.0
11593, Blackout - symptom, Facial Pain,1.0
11594, Blackout - symptom, Sore eye,1.0
11595, Blackout - symptom, Mydriasis,1.0
11596, Blackout - symptom, Neuralgia,1.0
11597, Blackout - symptom, Hoarseness,1.0
11598, Blackout - symptom, Memory Loss,1.0
11599, Blackout - symptom, red nose,1.0
11600, Blackout - symptom, Visual disturbance,1.0
11601, Blackout - symptom, Thirsty,1.0
11602, Blackout - symptom, Glossalgia,1.0
11603, Blackout - symptom, signs and symptoms of ill-defined conditions,1.0
11604, feeling dizzy, Nausea and vomiting,1.0
11605, feeling dizzy, Hip pain,1.0
11606, feeling dizzy, Agitation,2.0
11607, feeling dizzy, bad dreams,1.0
11608, feeling dizzy, Buzzing in ear,1.0
11609, feeling dizzy, head pressure,1.0
11610, feeling dizzy, Earache,1.0
11611, feeling dizzy, Posterior rhinorrhea,1.0
11612, feeling dizzy, Facial Pain,1.0
11613, feeling dizzy, sinus pressure,1.0
11614, feeling dizzy, Primary Thunderclap Headache,1.0
11615, feeling dizzy, Memory Loss,1.0
11616, feeling dizzy, Jaw pain,1.0
11617, feeling dizzy, Forgetful,1.0
11618, feeling dizzy, Cervical Dystonia,1.0
11619, feeling dizzy, Abnormal coordination,1.0
11620, feeling dizzy, Numbness of limbs,1.0
11621, Skin tenderness, Burning sensation of skin,1.0
11622, Skin tenderness, Thick skin,1.0
11623, Burning sensation of skin, Nightmares,1.0
11624, Burning sensation of skin, Involuntary Movements,1.0
11625, Burning sensation of skin, Ovulation bleeding,1.0
11626, Generalized pruritus, Burning tongue,1.0
11627, Generalized pruritus, Very mild pain,1.0
11628, bloated feeling, weight problem,1.0
11629, pain in, Pain in left arm,2.0
11630, pain in, Scapulalgia,1.0
11631, pain in, painful rt shoulder,1.0
11632, Gastric spasm, Chronic pain,1.0
11633, Chronic pain, Gasping for breath,1.0
11634, Chronic pain, Upper abdominal pain,1.0
11635, Chronic pain, Nightmares,1.0
11636, Chronic pain, Imbalance,1.0
11637, Chronic pain, Frontal headache,1.0
11638, Chronic pain, Blurred vision,2.0
11639, Chronic pain, Intermittent pain,1.0
11640, Chronic pain, Chronic back pain,2.0
11641, Chronic pain, Hip pain,1.0
11642, Chronic pain, Radiating pain,1.0
11643, Chronic pain, Bone pain,2.0
11644, Chronic pain, back pain mid back,1.0
11645, Chronic pain, Gait| Drop Foot,1.0
11646, Chronic pain, Agitation,2.0
11647, Chronic pain, Shooting pain,1.0
11648, Chronic pain, Hand pain,1.0
11649, Chronic pain, Increased sweating,1.0
11650, Chronic pain, Pain in lower limb,7.0
11651, Chronic pain, Withdrawal Symptoms,4.0
11652, Chronic pain, Body Temperature Changes,1.0
11653, Chronic pain, Earache,1.0
11654, Chronic pain, Pain in limb| lower leg,1.0
11655, Chronic pain, Feeling despair,1.0
11656, Chronic pain, Pain in scrotum,1.0
11657, Chronic pain, Pain in right leg,1.0
11658, Chronic pain, Facial Pain,1.0
11659, Chronic pain, Ankle pain,1.0
11660, Chronic pain, Spasmodic movement,4.0
11661, Chronic pain, Neuralgia,1.0
11662, Chronic pain, Pain| Postoperative,1.0
11663, Chronic pain, Pain in wrist,1.0
11664, Chronic pain, Muscular fasciculation,3.0
11665, Chronic pain, Inflammatory pain,1.0
11666, Chronic pain, neurological pain,1.0
11667, Chronic pain, arthritic pains,2.0
11668, Chronic pain, Myotonus,1.0
11669, Chronic pain, electric shock sensation,1.0
11670, Chronic pain, Bladder pain,1.0
11671, out, Gasping for breath,1.0
11672, out, Trembling,1.0
11673, out, Bone pain,1.0
11674, out, Aural pressure,1.0
11675, out, Jaw pain,1.0
11676, out, Numbness of foot,1.0
11677, Gasping for breath, Nightmares,2.0
11678, Gasping for breath, head pressure,1.0
11679, Gasping for breath, Actual Discomfort,1.0
11680, Gasping for breath, Pain in lower limb,1.0
11681, Gasping for breath, Earache,1.0
11682, Gasping for breath, Posterior rhinorrhea,1.0
11683, Gasping for breath, Wheezing,3.0
11684, Gasping for breath, Redness of eye,1.0
11685, Gasping for breath, Hemoptysis,1.0
11686, Gasping for breath, Snoring,2.0
11687, Gasping for breath, Dry cough,1.0
11688, Gasping for breath, Pain in wrist,1.0
11689, Gasping for breath, Muscular fasciculation,1.0
11690, Gasping for breath, neurological pain,1.0
11691, Gasping for breath, Pharyngeal dryness,1.0
11692, Gasping for breath, Suffocated,1.0
11693, Gasping for breath, Myotonus,1.0
11694, Gasping for breath, electric shock sensation,1.0
11695, Gasping for breath, Clubbing,1.0
11696, Upper abdominal pain, Hunger pain,1.0
11697, Upper abdominal pain, pain between shoulder blades,1.0
11698, Upper abdominal pain, Pain in left hand,1.0
11699, Nightmares, Night pain,1.0
11700, Nightmares, Trembling,2.0
11701, Nightmares, Blurred vision,1.0
11702, Nightmares, Chronic back pain,1.0
11703, Nightmares, Pain| Referred,1.0
11704, Nightmares, Bone pain,1.0
11705, Nightmares, Agitation,1.0
11706, Nightmares, Photopsia,1.0
11707, Nightmares, leg numbness,1.0
11708, Nightmares, severe back pain,1.0
11709, Nightmares, Actual Discomfort,1.0
11710, Nightmares, Heel pain,1.0
11711, Nightmares, Muscle Weakness,2.0
11712, Nightmares, Withdrawal Symptoms,1.0
11713, Nightmares, Sleep disturbances,2.0
11714, Nightmares, Photophobia,2.0
11715, Nightmares, Earache,1.0
11716, Nightmares, Rib pain,1.0
11717, Nightmares, Facial Pain,1.0
11718, Nightmares, Snoring,1.0
11719, Nightmares, coma states,1.0
11720, Nightmares, laziness,1.0
11721, Nightmares, Hallucinations| Visual,1.0
11722, Nightmares, high weight,1.0
11723, Nightmares, Pain in wrist,1.0
11724, Nightmares, Cushingoid facies,1.0
11725, Nightmares, Jaw pain,1.0
11726, Nightmares, recurrent muscle twitches,1.0
11727, Nightmares, Forgetful,1.0
11728, Nightmares, red nose,1.0
11729, Nightmares, Knee locking,1.0
11730, Nightmares, Feeling Cold,1.0
11731, Nightmares, Posterior Cervical Pain,1.0
11732, Nightmares, Maxillary sinus pain,1.0
11733, Nightmares, convulsed,1.0
11734, Nightmares, Neck swelling,1.0
11735, Nightmares, panic symptoms,1.0
11736, Imbalance, Dryness of eye,1.0
11737, Imbalance, Trembling,1.0
11738, Imbalance, Agitation,1.0
11739, Imbalance, Withdrawal Symptoms,1.0
11740, Imbalance, Equilibration disorder,1.0
11741, Imbalance, Aural pressure,1.0
11742, Imbalance, clogged ear,1.0
11743, Imbalance, Spasmodic movement,1.0
11744, Imbalance, Vertigo| Constant,1.0
11745, Dryness of eye, Blurred vision,4.0
11746, Dryness of eye, Eye swelling,3.0
11747, Dryness of eye, Fatigue - symptom,1.0
11748, Dryness of eye, Hip pain,1.0
11749, Dryness of eye, head pressure,1.0
11750, Dryness of eye, Joint swelling,1.0
11751, Dryness of eye, Photophobia,1.0
